"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"e54ed407-60ec-43fd-a07f-65a745900861",35,"P","F",7933,7933,"N","S",1,"P","M","FSS","L","FMC","N",793,3,39,"H",10,60,1,"N"
"f2b8c565-454d-4dee-aefe-604cfbb8d023",43,"B","M",11060,11060,"N","S",1,"P","P","HOS","M","WST","Y",2212,17,0,"L",10,66,1,"Y"
"b02d0ae1-6db2-4f27-ba6c-61a36286bef4",48,"P","F",19814,49535,"Y","O",4,"P","P","IMT","H","BWA","Y",3963,3,6,"L",10,41,1,"Y"
"5a712c2a-dca7-4d20-9311-d736256369ec",41,"P","F",13561,13561,"Y","S",1,"P","M","AFF","M","MBL","Y",678,29,4,"H",10,9,1,"N"
"1446ac56-5bb5-410e-a8b5-c044f097da11",54,"B","F",10086,18155,"Y","O",3,"P","S","MAN","M","HPL","N",2017,4,46,"M",10,44,1,"N"
"9a03fb35-5e23-44cb-9275-9d7df3425d08",22,"H","F",4978,4978,"N","S",1,"C","P","FSS","L","AMPS","N",498,18,30,"H",10,44,1,"N"
"51551e77-5636-4e01-8366-efe9e41bb60e",56,"M","F",11490,11490,"Y","S",1,"P","S","TNT","M","HSB","Y",2298,26,9,"L",10,22,1,"Y"
"f41609ff-334a-4bcc-9498-f06c30253415",44,"D","M",15239,15239,"Y","S",1,"C","M","AFF","M","ANZ","Y",3048,4,16,"L",10,74,1,"Y"
"904761a0-cc14-405a-872e-dcc50d922821",24,"D","M",4011,4011,"N","O",3,"P","S","CON","L","ANZ","Y",0,18,29,"H",50,55,0,"N"
"ae28c9dd-46fc-49fe-b6dd-c0525daf3e47",21,"H","M",5491,5491,"N","O",2,"P","P","TNT","M","SUN","N",549,30,58,"H",10,49,1,"N"
"c84e5efe-6965-4b13-9fab-fc3d531ee44b",48,"H","M",15533,15533,"Y","O",7,"P","S","CON","M","BOM","Y",3107,9,15,"L",50,8,1,"Y"
"687561f5-411d-4384-98a3-6b9e112415db",56,"P","F",14147,31123,"Y","O",3,"C","S","THR","M","ING","Y",2829,18,0,"L",10,44,1,"Y"
"bc432b26-09d3-46ca-a5c6-bdf234b3bf74",36,"M","M",7361,18403,"N","M",6,"P","M","EDU","M","STG","N",1185,4,12,"M",10,67,1,"N"
"7095d56e-ffa7-498e-868e-557dcd289ff8",44,"B","M",17860,44650,"Y","M",7,"P","M","MAN","H","BWA","Y",1438,20,49,"M",10,41,1,"N"
"ff7cb712-da1e-4bd4-b91a-aa8689f8390b",26,"D","F",4685,4685,"Y","O",6,"P","M","HAC","L","CMC","N",469,9,1,"H",10,74,1,"N"
"2a0eb317-acde-4be4-bc9e-ad0b0a5ceb89",23,"B","M",5608,5608,"N","S",1,"C","P","RET","L","MBL","N",280,14,43,"H",10,41,1,"N"
"cb969d8d-126c-48a8-a780-035b015d344b",36,"B","M",7872,7872,"N","S",1,"C","M","AFF","L","IOOF","N",787,24,34,"H",10,38,1,"N"
"cf2be01f-8619-4ec6-949f-952126fc068f",47,"H","F",10315,10315,"Y","S",1,"C","S","FSS","M","CUA","Y",2063,23,13,"L",20,23,2,"Y"
"1585d624-370d-40d9-9e80-47cf36d98e10",48,"M","M",14346,14346,"N","S",1,"P","M","CON","M","CSP","N",2869,18,4,"M",10,11,1,"N"
"602abb80-c355-44d3-ad73-64d937dac75c",26,"D","F",5662,5662,"N","S",1,"C","P","HAC","L","UBS","N",283,17,57,"H",10,13,1,"N"
"3284bdae-9641-4c9d-84e5-b46bdc858815",30,"B","O",7580,7580,"N","O",5,"C","M","WHT","L","CBU","N",379,14,32,"H",10,82,1,"N"
"f901a278-e531-4330-88c4-9cf9695f4d24",34,"P","F",7397,7397,"N","S",1,"C","S","TNT","M","STG","N",740,17,37,"H",10,42,1,"N"
"7dfbfd71-e800-442e-8b18-f1393881f88d",41,"B","M",18599,46498,"Y","M",4,"P","S","AFF","H","CMC","N",1497,18,47,"M",10,11,1,"N"
"c3321043-12a4-4a15-bcf1-cf4b0a30b99b",57,"B","M",12736,31840,"Y","M",5,"C","P","WHT","M","BSA","Y",4101,25,37,"L",10,6,1,"Y"
"6d8fbe80-7063-4e45-9fd5-2924acc5a236",33,"M","F",9259,9259,"N","S",1,"C","P","AFF","M","UBS","Y",463,20,22,"H",10,60,1,"N"
"35fdf31a-aa31-4d4d-a08b-720b7237a147",38,"M","F",6140,6140,"N","S",1,"C","P","IMT","L","SUN","N",307,15,38,"H",10,91,1,"N"
"4fb56cb1-0eda-423f-8361-d1fb53e5d5ed",59,"H","M",10179,10179,"Y","S",1,"P","P","HOS","M","RAMS","Y",2036,11,27,"L",10,47,1,"Y"
"90c9eba3-f8cf-4632-bfd1-d153ebd14d09",45,"B","F",12556,31390,"Y","O",6,"P","M","THR","M","AMPS","Y",1883,22,45,"M",10,34,1,"N"
"8ff57ee2-ef6f-45f6-96f4-28302db77832",45,"B","F",18470,46175,"Y","M",8,"C","P","RET","H","HAS","Y",1063,12,35,"M",10,42,1,"N"
"70e7f5ff-86cb-4990-ad79-7e2f72e96ddf",31,"H","M",7955,7955,"N","O",7,"C","M","RET","L","VFL","N",0,9,23,"H",10,43,0,"N"
"b4f4c7fa-9dbf-4f9f-9ceb-ffdd15772e23",21,"B","F",5585,11170,"N","O",5,"C","P","HAC","L","STG","N",559,13,18,"H",10,58,1,"N"
"7d08c05c-bb46-4a12-a9d1-8a82790a0932",42,"B","F",19230,48075,"Y","M",2,"P","P","HAC","H","AMEX","Y",1106,19,24,"M",10,80,1,"N"
"a16385d2-213e-46b5-b79a-71a54ffe2dde",46,"B","F",11936,11936,"Y","S",1,"P","S","WHT","M","HPL","N",1790,5,5,"M",10,80,1,"N"
"12092f5d-1a4b-420b-9ec9-0c44e7838369",19,"P","M",5397,5397,"N","S",1,"C","S","EDU","L","ANZ","N",270,20,46,"H",10,80,1,"N"
"0742c19b-12ac-45c2-9382-32de6f8d373d",45,"H","M",17896,17896,"Y","S",1,"C","S","AFF","L","MTP","N",895,15,21,"H",10,61,1,"N"
"75d3a1c5-8a34-4079-86ca-eb0c470d9217",43,"B","F",15530,38825,"Y","O",6,"P","S","CON","H","MTP","Y",777,19,3,"H",10,69,1,"N"
"db5089b8-67be-4198-89d1-2fbbc26b22e7",42,"D","M",14048,14048,"Y","O",3,"P","M","FSS","M","ANZ","Y",2810,4,12,"L",10,35,1,"Y"
"092a80a3-5d3f-4ff0-a154-80c1e672ab67",42,"D","M",16995,16995,"Y","S",1,"C","M","MAN","H","DBL","N",850,11,20,"H",10,67,1,"N"
"ae4bda8e-9637-43d0-87d0-2bf502f47182",47,"D","F",13374,33435,"Y","O",6,"P","M","CON","L","RAMS","Y",2675,13,34,"L",10,53,1,"Y"
"b2e441e4-c0d6-41b4-b955-142f2238761c",45,"B","M",11676,11676,"Y","O",8,"P","P","EGW","L","HAS","Y",2335,3,1,"L",10,90,1,"Y"
"9ffc23a2-c6db-4a28-b503-f185ed08532b",22,"B","F",5195,5195,"N","S",1,"C","S","HOS","L","CMC","N",520,8,54,"H",10,77,1,"N"
"b44fa195-0e98-434b-9d19-00bc231679b5",26,"P","F",5818,5818,"N","S",1,"C","M","THR","L","MTP","N",582,6,6,"H",10,40,1,"N"
"7360c4cb-a59e-4d5d-be6b-2c2980e8156e",52,"B","M",13919,13919,"Y","S",1,"C","M","TNT","M","IOOF","Y",2784,17,34,"L",10,53,1,"Y"
"3f5b32b3-b137-44ef-bc5b-8e34cbbcbecc",38,"M","M",8571,18856,"N","M",1,"P","M","RET","M","HAS","N",691,15,47,"H",10,40,1,"N"
"df79843a-92b0-40b5-bfaf-7b469ae6239e",39,"B","M",7758,7758,"N","S",1,"C","P","AFF","L","BQL","N",776,15,38,"H",10,70,1,"N"
"33e3194f-a935-4980-90c4-0cab809f3887",60,"B","F",15151,27272,"Y","M",6,"P","S","IMT","H","WST","Y",3485,6,51,"L",10,56,5,"Y"
"04348f89-02f7-41a7-8f74-d85ad71e5b31",51,"D","M",19215,34587,"Y","M",3,"P","S","FSS","H","MLC","N",6187,8,11,"L",10,35,1,"Y"
"35143001-4b8a-43a4-b93e-39992b4378a4",50,"P","M",14004,14004,"Y","O",1,"P","P","HAC","M","CUA","Y",2801,20,40,"M",10,40,1,"Y"
"056ec299-5aef-4500-8d0f-d00dec2241ad",30,"B","M",4329,4329,"Y","O",5,"C","S","MAN","M","BTS","N",216,16,29,"H",10,70,1,"N"
"9a662bdf-4762-4e40-b61e-3e594e0e29c2",47,"B","M",12373,12373,"Y","O",6,"P","M","HOS","M","SUN","N",1856,14,55,"M",50,51,1,"N"
"90dc982d-ed1b-4dc6-b22f-499070777804",54,"B","F",18849,47123,"Y","O",6,"P","M","EGW","H","PIB","N",2827,16,25,"L",10,0,1,"Y"
"3de28c04-5eb3-4654-8696-90c804e29abf",36,"H","M",7249,15948,"N","S",5,"P","S","THR","L","CMC","N",0,20,48,"H",10,81,0,"N"
"47de4ed9-49fd-4038-a05d-1c2fb47958dc",26,"H","M",5167,5167,"N","O",4,"C","S","FSS","L","STG","N",0,9,19,"H",0,21,0,"N"
"2d63cd74-bdd0-42e9-8b2a-ee72c2c62f1d",49,"D","F",17394,17394,"Y","S",1,"P","M","FSS","H","ING","Y",3479,19,60,"L",10,64,1,"Y"
"41dcf378-fb41-4313-ac2c-8518ce8b2d40",52,"M","M",10496,10496,"Y","S",1,"P","S","IMT","M","CMC","Y",2099,9,6,"M",10,83,1,"Y"
"0149fead-d65d-48ee-b5d4-738cc2334694",29,"B","M",17800,32040,"N","M",6,"C","M","THR","M","NAB","Y",1433,10,23,"M",10,64,1,"N"
"20a26657-7cb3-49c0-aeee-ece91c4904b1",53,"B","M",8001,8001,"N","S",1,"C","S","HOS","M","HSB","N",1600,24,36,"M",10,93,1,"N"
"b1701f05-aba6-4ca8-bd5f-2f05868d5eaf",28,"D","M",4528,9056,"N","S",6,"C","P","EGW","L","DBL","N",0,14,11,"H",10,61,0,"N"
"778093be-995e-4698-965d-bc88633aef51",24,"P","M",6313,6313,"N","S",1,"P","P","AFF","L","VFL","N",316,4,55,"H",10,3,1,"N"
"1b80a3d9-70a5-4baa-8ea8-adc2cc2af4f6",45,"D","F",7338,16144,"N","S",7,"C","M","AFF","L","PSP","Y",422,13,58,"H",10,93,1,"N"
"6ac821b0-cd6b-476e-b368-a8e2b6989ab7",59,"P","F",11626,25577,"Y","M",5,"P","P","AFF","M","HAS","Y",2674,28,31,"L",10,5,1,"Y"
"cbec9b28-a810-46f7-b5d7-4f22d76ab748",35,"M","F",8713,21783,"N","M",0,"P","S","TNT","L","WST","N",1002,11,10,"M",10,48,1,"N"
"7008db36-850f-45eb-8f9c-a0c740f4163a",21,"H","F",4079,6119,"N","S",5,"C","P","TNT","L","BTS","N",235,25,55,"H",10,59,1,"N"
"2826a084-0028-4c07-be00-267b738b2f8f",43,"M","M",9924,9924,"N","S",1,"C","S","EGW","M","WBC","N",496,19,31,"L",10,36,1,"N"
"680ac451-9016-453f-8377-7c13dea5d528",55,"D","M",16293,16293,"Y","S",1,"P","P","CON","H","BWA","Y",3259,17,1,"L",10,100,1,"Y"
"763b2bd8-fd2a-4e18-8426-c48d95485a8c",46,"D","F",14927,14927,"Y","S",1,"P","S","FSS","M","CMC","Y",2985,10,34,"L",10,93,1,"Y"
"992c23b6-ea2f-4f83-9e08-5773cefd1f8b",46,"B","M",16160,16160,"Y","S",1,"P","S","FSS","H","BSA","N",2424,12,38,"L",10,48,1,"Y"
"1175b105-bc22-4187-a1e0-b179be5cf524",24,"P","M",4821,10606,"N","O",6,"C","P","THR","L","HPL","N",241,16,19,"H",10,47,1,"N"
"7d035f18-a84f-4305-a301-0a01f134678b",28,"M","F",4054,4054,"N","S",1,"P","P","AFF","L","BTS","N",203,11,19,"H",10,100,1,"N"
"46e1cb2c-f62f-410a-9307-3a2495109492",53,"B","M",15642,28156,"Y","M",6,"C","S","IMT","H","WBC","Y",5036,22,55,"L",10,31,1,"Y"
"c105e4ad-80c4-4638-b897-af24904ffcb9",33,"B","F",6485,12970,"N","O",3,"C","M","IMT","M","MTP","N",649,9,27,"H",10,7,1,"N"
"389e3a64-5055-4d43-9ff1-ada188a522b3",43,"P","F",13017,23431,"Y","S",5,"C","S","HAC","M","AMEX","Y",0,5,11,"H",10,59,0,"N"
"e1ba96cc-dae7-4be8-8976-16b5cbf4be6f",55,"D","M",16022,40055,"N","O",7,"P","P","RET","M","CBU","Y",3204,30,33,"L",10,55,1,"Y"
"8bbd2230-0a99-4bd8-9cab-24c9c8fdfb49",55,"M","M",17328,17328,"Y","S",1,"C","M","IMT","H","HAS","N",3466,4,40,"L",10,65,1,"Y"
"585e03be-1283-42a4-a6e6-a5059425a5b6",48,"B","F",11036,11036,"Y","S",1,"C","S","TNT","M","RAMS","Y",0,12,37,"H",0,39,0,"N"
"6702dccd-3591-4c79-8fd4-9b0614290bdd",20,"D","M",4219,7172,"N","S",4,"P","S","WHT","L","FMC","N",340,2,37,"H",10,38,1,"N"
"67616ef5-8df7-4bb1-8e23-e8ec57b3759e",53,"D","M",13633,13633,"Y","O",8,"C","M","EDU","M","BSA","Y",2727,16,35,"L",10,53,1,"Y"
"3412d337-9d39-46ee-b1a0-02625aa57150",47,"M","F",11874,11874,"Y","S",1,"C","M","TNT","M","CSP","Y",2375,12,3,"M",10,90,1,"Y"
"dc2ce64a-f9c7-41ab-8201-73635a67ad5d",21,"M","F",4806,4806,"Y","S",1,"P","M","HAC","L","BQL","N",0,26,44,"H",0,53,0,"N"
"23411274-2572-4184-8d08-e868fa95df95",49,"D","F",7312,7312,"Y","S",1,"C","S","EDU","L","HSB","Y",1462,25,39,"M",10,67,1,"N"
"ee2e5079-27b3-4e1f-b5b0-15f20028aeee",48,"H","M",10753,26883,"N","O",6,"P","S","AFF","M","CSP","Y",0,23,13,"H",10,17,0,"N"
"fe0ee6b4-bd2f-4bd5-b64f-70eaac709274",47,"M","M",12377,12377,"Y","S",1,"C","S","MAN","M","BTS","Y",2475,22,25,"L",20,0,1,"Y"
"e633995f-d7c3-40d3-82f7-2d941aff5018",24,"H","M",8617,8617,"Y","S",1,"P","M","HOS","M","FLY","N",862,7,5,"M",10,27,1,"N"
"7d364d41-8974-4d77-853d-65df61ea24db",60,"B","M",18872,18872,"Y","O",7,"C","P","FSS","H","HPL","Y",3774,15,45,"L",10,43,1,"Y"
"a3d2d808-c65b-490b-b491-44317639a2c8",46,"B","F",10780,26950,"Y","S",6,"C","S","EDU","L","MLC","Y",0,5,19,"H",0,81,0,"N"
"fcb903b1-0e98-4b33-9f09-67c7ca8f7d7a",39,"M","M",9025,22563,"N","O",3,"C","P","IMT","M","BOM","Y",903,3,31,"M",10,12,1,"N"
"bfe50815-672e-4cd9-92b2-a8ce35ea60c3",33,"P","F",6856,6856,"N","S",1,"P","S","HOS","M","MEB","N",686,4,25,"H",10,17,1,"N"
"48cab044-778d-4729-ba60-1dc7259b442b",46,"P","M",11699,11699,"Y","O",0,"C","S","IMT","M","HPL","Y",2340,24,13,"M",10,9,1,"Y"
"7fb919fe-bf5e-473f-940e-b5da9bb230bc",40,"B","F",15349,38373,"Y","O",3,"C","M","WHT","H","PSP","N",767,14,9,"H",10,63,1,"N"
"1f1e499d-265d-4448-a285-f304b68dea81",33,"B","F",8669,8669,"Y","S",1,"C","P","EDU","M","MEB","N",433,4,50,"H",10,16,1,"N"
"4d60b20f-8f66-4df5-91b0-9cb9633298a0",26,"P","M",5862,5862,"N","O",4,"C","P","TNT","L","NAB","N",293,13,47,"H",10,53,1,"N"
"d57a47fe-de05-4aa0-8cb1-c46904b5ba57",47,"H","M",10878,10878,"Y","O",4,"C","P","AFF","M","BQL","Y",2176,8,24,"L",10,29,1,"Y"
"2b496c20-0975-42b9-a405-4c8032cc8a19",48,"B","F",11453,20615,"Y","S",3,"C","M","HOS","M","CSE","Y",0,30,20,"H",10,57,0,"N"
"f2d191f5-c309-4eac-b926-fd498a9bffbf",28,"H","F",4890,9780,"N","M",3,"P","P","RET","L","CSE","N",562,26,12,"H",10,80,1,"N"
"23fd3595-1022-476a-a1d7-b46090b20d72",20,"D","F",5998,5998,"Y","O",4,"C","M","MAN","L","CSP","N",300,24,48,"H",10,52,1,"N"
"cd485ba4-34d8-409a-8dff-e71392ff97da",34,"M","F",8805,22013,"N","O",3,"C","P","IMT","L","BOM","N",0,12,26,"H",0,46,0,"N"
"e1b4adc2-2456-47ac-9e0f-15dd39a5c117",56,"P","M",16973,42433,"Y","M",3,"C","S","FSS","M","PSP","Y",5466,5,3,"L",10,12,1,"Y"
"4ce962ca-8955-40c7-9b4e-d19559b81136",50,"M","M",12887,12887,"Y","O",1,"P","M","EDU","M","CBU","Y",2577,15,18,"M",10,72,1,"Y"
"44460185-648a-4104-b869-7efcd4803a21",33,"B","M",6508,14318,"N","S",4,"C","P","TNT","L","BBL","N",0,13,17,"H",0,14,0,"N"
"074ac0c1-39ee-46d2-9f88-e04350812204",47,"D","M",8333,18333,"Y","M",8,"P","P","HOS","L","HSB","N",2684,29,25,"M",10,8,1,"N"
"9e652c3f-d255-4b35-b0e0-20dc969bc9d9",60,"B","F",11611,11611,"Y","S",1,"P","P","THR","M","CTI","N",1742,18,35,"M",10,85,1,"N"
"3383d9d4-e5d9-45cd-861a-b1d9e51fb9d3",26,"H","F",4565,10043,"N","S",6,"C","P","RET","L","CTI","N",0,3,6,"H",10,48,0,"N"
"44850942-2f5b-44ec-a268-189f8a68e2b4",43,"P","M",17401,17401,"Y","S",1,"C","S","IMT","H","BBL","Y",870,9,28,"H",10,45,1,"N"
"01e5a142-2cf6-4937-9a30-15576346bb8b",50,"H","F",15500,15500,"Y","S",1,"P","M","FSS","H","CMC","Y",3100,10,15,"L",10,28,1,"N"
"da9c36ce-c886-405c-b5aa-879a2e5585c2",57,"B","F",19080,47700,"N","M",8,"C","P","RET","H","MTP","Y",4388,22,47,"L",10,80,1,"Y"
"65f5660c-1865-481e-9846-661c7276cb3a",49,"P","F",16760,36872,"Y","M",0,"C","P","RET","H","PSP","Y",3855,8,59,"L",10,61,1,"Y"
"ef4ddd14-8fed-401a-8c8d-0dd86cc9078a",31,"H","F",7944,19860,"Y","O",6,"P","S","EGW","M","MTP","N",794,11,21,"H",10,31,1,"N"
"fd1c10b2-eb87-4276-a98f-1a215ed60678",49,"D","F",12101,12101,"N","S",1,"C","S","EGW","M","MTP","Y",2420,6,58,"L",10,45,1,"Y"
"6f480196-6e76-4328-a015-bf3dba18ed36",46,"B","M",15144,37860,"Y","M",1,"P","P","THR","H","CTI","Y",4877,19,10,"L",10,20,1,"Y"
"e33eef91-7dfb-484c-a66c-da3b75875751",25,"P","M",5851,5851,"Y","S",1,"P","P","EDU","L","SUN","N",585,26,41,"H",10,77,1,"N"
"1e6207b6-cc11-4257-a7b1-93b8421160e9",45,"H","M",7558,7558,"N","O",2,"C","S","WHT","L","MTP","N",378,22,0,"H",10,6,5,"N"
"bd50e4d2-daae-4000-86ac-fdd67ca1eca8",31,"M","M",7608,7608,"N","O",4,"P","P","EDU","H","CBA","N",761,15,14,"H",10,28,1,"N"
"bd868e43-8bd9-4633-85d1-e2246a8b0397",57,"D","M",12910,32275,"Y","M",8,"C","P","HOS","H","BTS","Y",4157,10,38,"L",10,9,1,"Y"
"7e2e050a-b8e0-492b-a25b-4c9c7b3e0496",24,"B","M",4926,9852,"N","S",2,"C","S","WHT","L","MTP","Y",396,21,55,"H",10,61,1,"N"
"8292127c-3b26-41cd-9dc7-08a8b1ed7991",58,"M","M",17579,43948,"Y","M",3,"P","S","IMT","H","AMPS","N",5661,14,60,"L",50,8,1,"Y"
"f75c0457-7411-4ba3-adc7-729bfdfda2d0",21,"H","F",5680,5680,"N","S",1,"C","P","AFF","L","AMEX","N",568,6,17,"H",10,100,1,"N"
"c95bde91-3d69-42b7-817c-479d383c090e",31,"D","M",7740,19350,"N","M",6,"C","M","WHT","L","BWA","N",1246,16,39,"M",10,87,1,"N"
"3af51c3b-2ae9-4bb2-8ec0-c8a4dc1ba7cb",38,"P","M",9388,9388,"N","O",8,"C","M","HAC","M","BSA","N",0,22,5,"H",10,87,0,"N"
"dae86ad3-e8d4-47ee-a7dc-7277a7b6511c",56,"H","M",12586,12586,"Y","O",5,"P","M","HOS","M","AMEX","Y",2517,26,19,"L",10,14,1,"Y"
"26ed351e-82a0-4e71-9f62-6510fa1779cf",58,"M","F",6726,6726,"N","S",1,"C","S","MAN","L","ING","Y",1345,5,46,"H",10,31,1,"N"
"f1b1cd17-71c4-44fb-aa90-a11ed15ac488",40,"M","M",12057,12057,"N","S",1,"C","P","AFF","M","HSB","Y",1206,5,23,"M",10,94,1,"N"
"7e26a155-b50a-43bd-ae77-fdb2c7e011dc",30,"B","M",8191,20478,"N","M",3,"C","S","HAC","M","CMC","N",660,28,17,"H",10,76,1,"N"
"22327f8d-45fa-411a-91b2-82e40b156ff4",34,"M","M",9006,9006,"N","S",1,"C","S","EGW","M","WST","N",450,13,14,"H",10,97,1,"N"
"1415fc17-e827-463c-adf1-efd6f92f0620",33,"H","F",16700,30060,"N","O",2,"C","S","EDU","H","RAMS","N",835,11,5,"H",10,88,1,"N"
"7948c364-f67c-4392-beb7-2883fd97dee2",21,"H","F",4720,7080,"N","S",2,"C","M","MAN","L","CUA","N",271,10,25,"H",10,41,1,"N"
"2669929a-6baf-4df5-b9cc-9d3e051cfe9a",60,"M","F",9985,9985,"Y","S",1,"C","M","THR","M","VFL","Y",1997,11,37,"H",10,88,1,"N"
"a1e99cad-0492-4468-a495-f52604d0f369",52,"B","F",18793,18793,"Y","S",1,"P","P","RET","H","HAS","Y",2819,6,49,"L",10,48,1,"Y"
"298b8da5-8e4e-4751-b54a-9e7f6ed2a215",18,"B","F",5240,11528,"N","S",2,"C","S","AFF","L","BWA","N",0,21,18,"H",50,31,0,"N"
"e7772ed7-28bc-4fb3-a134-78cdefb94746",35,"M","F",9549,9549,"Y","S",1,"P","M","MAN","M","MEB","Y",955,6,53,"M",10,33,1,"N"
"79b2c472-4bb9-4ea3-b4a7-e07c31deb359",29,"H","F",4956,7434,"N","S",4,"C","S","CON","L","CSP","N",285,23,32,"H",10,70,1,"N"
"d33196ec-9054-4700-b594-f4d9531a5b92",26,"B","M",4893,9786,"N","M",8,"C","P","WHT","L","CUA","N",787,21,11,"H",10,11,1,"N"
"5183178e-38c0-44a3-89d7-73168341aca6",56,"B","F",12874,23173,"Y","M",0,"P","P","TNT","M","CMC","Y",2961,9,9,"L",10,24,1,"Y"
"c33b5aa7-f505-4a13-a5b7-890b333f7bab",42,"B","M",18097,45243,"Y","S",0,"P","P","FSS","L","MTP","Y",0,3,12,"H",10,41,0,"N"
"ae5bc2cc-1906-429f-bee9-1387814668e2",24,"D","M",4947,4947,"N","O",3,"P","S","EGW","L","AMPB","N",495,20,15,"H",10,35,5,"N"
"5a1115f6-defd-4351-88cd-b823f21fc1eb",20,"P","F",4416,7507,"N","S",1,"C","S","AFF","L","CBU","N",254,23,59,"H",10,31,1,"N"
"c0defc14-a108-4a94-a185-50f29d8aa031",27,"M","M",4191,8382,"N","M",2,"P","S","THR","L","MEB","N",675,28,55,"H",10,34,1,"N"
"898adc3c-e07e-4461-90e4-6c59d175ccec",24,"P","M",7483,7483,"N","O",2,"C","M","TNT","L","HAS","N",0,27,59,"H",10,40,0,"N"
"3219c7d7-af06-4ade-a4e8-229482500ade",45,"M","F",10062,18112,"Y","O",5,"P","P","HAC","M","PSP","Y",503,12,6,"H",10,76,1,"N"
"d9077f26-a7cd-4c7c-ad37-374a3ed58c9b",42,"D","M",17618,44045,"Y","M",7,"C","S","EGW","H","CSP","Y",5674,27,28,"L",20,96,5,"Y"
"990b441f-bf9c-4d62-b027-a9b4dca8fa41",31,"B","F",7206,7206,"N","S",1,"P","P","RET","L","AMPS","N",360,11,46,"H",10,98,1,"N"
"f551b87d-7d0d-44f4-b51c-1ef8d5a6a4d0",24,"B","M",4402,4402,"N","S",1,"C","P","TNT","L","ING","N",440,26,3,"H",10,7,1,"N"
"89aec67d-1b30-45a4-a3fb-071638925997",59,"P","M",15033,37583,"Y","M",0,"C","M","IMT","H","ANZ","Y",4841,9,59,"L",10,32,1,"Y"
"cfc20209-489f-46e7-847d-d1462e92d3ae",26,"H","M",4088,4088,"N","S",1,"C","P","FSS","L","BWA","N",0,12,32,"H",50,8,0,"N"
"f9948a6f-a356-445a-bc63-4c2a6cea70c0",53,"D","M",15418,38545,"N","O",4,"C","P","AFF","M","PSP","Y",3084,30,42,"L",10,1,1,"Y"
"a9bc1b2e-9f34-4d81-86b6-bf1fef4cc6d8",51,"B","F",13512,33780,"Y","O",6,"P","M","EDU","M","CSP","Y",2702,5,57,"L",10,63,1,"Y"
"36e3d828-f043-4bcc-a59d-c27dc21d605f",31,"H","M",8178,8178,"N","S",1,"P","P","AFF","M","SUN","N",409,18,5,"H",10,99,1,"N"
"584cbc45-6f56-451a-ab08-4d8611f46d44",52,"D","M",19233,19233,"Y","O",2,"C","S","HAC","H","HPL","Y",3847,4,44,"L",10,38,1,"Y"
"0ebded74-317c-4402-a66b-73a75170eebf",25,"D","F",5941,5941,"N","S",1,"C","P","THR","L","BQL","N",297,14,0,"H",10,4,1,"N"
"0b53f641-cec4-4f0f-9410-4c63024cf41f",34,"M","M",6173,6173,"N","S",1,"C","S","MAN","L","RAMS","N",309,30,49,"H",10,39,1,"N"
"c8b7b89c-efc8-4e10-a20e-be2fda3e59de",26,"H","F",5879,5879,"N","S",1,"P","S","TNT","L","MTP","N",588,14,27,"H",10,7,1,"N"
"400c69dd-9b82-41da-a317-cbf1901b963a",27,"P","F",5443,11975,"N","O",1,"P","P","MAN","L","PIB","N",0,7,9,"H",0,85,0,"N"
"5358418b-a99a-483d-91b2-7c8c9f9c0c12",28,"M","M",4109,4109,"N","S",1,"P","M","EDU","L","MLC","N",205,15,16,"H",10,50,1,"N"
"385b0092-88e5-4eb4-a095-83515fa2d1cb",36,"H","F",9024,9024,"N","S",1,"C","M","MAN","M","CBA","N",451,10,42,"H",10,49,1,"N"
"1e1fe011-69f6-44f1-9626-3e2dbf8b7328",27,"M","F",4236,4236,"N","S",1,"C","S","HAC","L","AMPS","N",412,25,50,"H",10,67,1,"N"
"f0c93fa0-11be-45be-bc1f-14384ea6e49f",60,"M","F",10916,27290,"N","M",5,"C","S","AFF","M","BQL","Y",2510,28,3,"L",10,49,1,"Y"
"29c13d61-0cc4-4e70-9591-95a5eb737f96",39,"B","M",9555,9555,"Y","O",8,"C","P","HAC","M","FMC","N",478,24,8,"H",10,97,1,"N"
"b04a84d1-4488-45cf-952e-20eadf87b2a2",27,"D","F",5263,10526,"N","O",7,"C","M","THR","M","MBL","N",526,14,60,"H",10,39,1,"N"
"993f9844-9483-4039-ba4c-c19be32cdd37",59,"B","F",18787,18787,"Y","S",1,"P","P","MAN","H","SUN","Y",2818,28,60,"L",10,30,1,"Y"
"7012478b-2661-4536-b48b-8aa2021426a6",46,"M","F",15536,15536,"Y","S",1,"C","P","RET","H","ING","Y",3107,19,50,"L",10,82,1,"Y"
"b4b0818e-f9f1-464b-814b-6d494bad5185",46,"B","M",13413,33533,"Y","M",4,"P","S","IMT","M","CBU","Y",4320,6,37,"L",50,77,1,"Y"
