"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"97706c8c-235c-4d67-aee9-7e1b1abd192e",2377,49,"B","F",11886,"Y","M",0,"P","Y","H","N","H",17,34,"Y"
"d43a7125-d57b-4668-a497-db55faa829be",91,50,"M","F",9994,"Y","S",1,"C","N","M","Y","H",12,47,"N"
"4b596e49-1be5-4fba-b320-cecd74101aee",211,28,"P","F",3058,"N","S",1,"C","N","L","N","L",6,17,"N"
"b9bcb505-4bfc-47d5-b8e9-187e56027583",3084,50,"M","M",15421,"Y","S",1,"P","Y","L","Y","L",14,28,"Y"
"bdc93e5b-562c-49ca-93e1-99898c4650e0",233,20,"H","M",3027,"N","O",4,"C","Y","M","N","H",19,29,"N"
"57d90202-49a2-4109-8a59-99fb574e3a64",2837,47,"P","F",14187,"Y","M",3,"P","Y","H","Y","H",10,27,"Y"
"a2868e41-ba92-4603-82d4-ddbe56e600cc",351,34,"B","F",5376,"N","S",1,"P","Y","L","N","H",22,41,"N"
"c2a182ca-797e-4b89-8a78-50f461781a75",1052,31,"D","M",5258,"N","M",5,"C","Y","M","N","H",4,4,"N"
"f875e98c-6e0d-4d16-be04-4dda43c2d431",1860,60,"H","M",9299,"Y","O",1,"P","Y","M","Y","H",22,18,"Y"
"35f2231b-5ae8-4561-9066-96d9187766dc",466,37,"B","M",7309,"N","S",1,"C","Y","L","N","L",15,23,"N"
"fc5cffba-9c2f-47bd-b170-2fc333f50e46",54,38,"D","M",4573,"N","S",8,"C","N","M","N","H",15,31,"N"
"4812cfc7-10fa-4dbe-bf6e-7e8db29749dd",222,20,"B","M",3594,"N","S",8,"C","N","L","N","L",28,29,"N"
"bf6e52e8-a07c-4e4d-bb20-bb4ca9f0d7ca",3004,52,"D","M",15022,"Y","M",6,"P","Y","H","Y","H",20,56,"Y"
"a8d07a17-79e1-4605-935a-2bebaf744afa",594,27,"H","M",4250,"N","O",0,"P","Y","L","N","L",9,29,"N"
"37f33aa4-66ed-4dd7-bd5f-8e116b38e308",162,24,"M","F",4452,"N","S",1,"C","Y","L","N","L",25,27,"N"
"8fcdf338-3614-4b09-85d7-cad5100c197f",79,39,"D","M",7687,"N","S",1,"P","N","L","N","L",21,11,"N"
"5fb0b12e-45de-4345-9338-07d988f4cab1",536,45,"H","F",8855,"Y","O",3,"C","N","L","N","L",21,28,"N"
"5a1115f6-defd-4351-88cd-b823f21fc1eb",127,20,"P","F",2873,"N","S",1,"C","N","L","N","L",23,59,"N"
"f3424704-9133-4fa3-884b-ad500f213780",676,37,"M","F",3381,"N","M",8,"C","Y","M","N","H",8,29,"N"
"8f1e4b65-5b81-497c-8ea9-65b1e357488c",1963,53,"B","F",9815,"Y","M",3,"C","N","H","Y","H",18,50,"Y"
"c012b188-b5e6-4f9b-ac22-695c1c8616e6",806,31,"H","M",6006,"N","O",4,"C","N","L","N","H",22,5,"N"
"cc4b38f0-a673-411f-8a6d-922261767e04",2797,46,"D","M",13984,"Y","M",8,"P","N","M","Y","H",17,60,"Y"
"72d51754-71fe-43e1-8276-7b4bc079dbbf",199,24,"H","M",5479,"N","O",2,"P","N","L","N","L",5,11,"N"
"f9bd00b5-07df-4fb1-995f-b699be811f6d",2037,41,"M","F",10186,"N","M",1,"P","Y","M","Y","H",24,50,"Y"
"8ce7d6bc-ac6c-4ed8-9632-b6fe878f6151",2938,48,"B","M",14688,"Y","S",1,"P","Y","H","Y","H",3,3,"Y"
"436aa402-0cd9-4521-a676-b4e5aeecc677",442,26,"P","M",3286,"N","O",2,"P","N","L","N","L",15,33,"N"
"e3bb7bbb-c00b-426b-bbbe-b04ac2d6ffbd",2340,44,"D","M",11702,"N","O",0,"P","Y","M","Y","H",20,20,"Y"
"43948f2e-49cd-47e8-bd2b-deb53da46f95",619,40,"H","M",9924,"Y","S",1,"P","N","L","N","L",23,31,"N"
"1b21e76a-ab61-4470-bc9c-0b5b7a2a6f7b",37,35,"D","F",4901,"Y","S",1,"C","N","L","N","L",28,53,"N"
"304066e9-095f-43a6-841d-8e107e3041e6",389,39,"D","M",6191,"N","O",6,"C","N","L","N","L",24,40,"N"
"da9c36ce-c886-405c-b5aa-879a2e5585c2",3350,57,"B","F",16751,"N","M",8,"P","N","H","Y","H",22,47,"Y"
"2f632ad4-e33d-437d-8a64-9d4b84913fba",1765,58,"D","F",8823,"Y","S",1,"P","N","H","Y","H",5,26,"Y"
"204170cd-2295-4edf-917f-48596a7e7aeb",218,22,"B","M",4005,"Y","S",6,"C","N","L","Y","L",7,49,"N"
"71dbbc4c-8ee6-4fee-a7b0-68f4942039cb",3180,46,"B","M",15900,"Y","S",1,"C","Y","H","Y","H",5,18,"Y"
"f88e615c-f7cb-4abe-9535-00c600380e97",3136,51,"H","M",15679,"N","S",1,"P","Y","H","Y","L",10,29,"Y"
"4d6e12df-92c0-476b-a93f-a80ed8e6f681",990,41,"M","M",15958,"Y","S",1,"C","N","L","N","L",19,37,"N"
"5779bbf0-0c02-4dac-b545-51c9652d285a",486,33,"B","M",7387,"N","O",3,"C","N","L","N","L",4,25,"N"
"bbd7ae97-4456-492b-95c6-d3c29f4c1c86",2113,54,"D","M",10563,"Y","O",0,"P","N","M","Y","H",12,27,"Y"
"9742b302-5371-4a47-88e0-4bfd1f64be3a",2297,55,"M","F",13325,"Y","O",3,"P","Y","H","N","H",2,45,"Y"
"4196db8a-7dcd-460b-92be-6bbdd8799237",1835,48,"M","M",9177,"Y","O",5,"C","N","H","Y","H",14,10,"Y"
"92c79d29-7423-49cb-87f7-3cd74f47db55",631,30,"B","M",5791,"N","M",0,"P","Y","L","N","L",21,21,"N"
"965697fa-1a81-424c-ac4e-9480ae616110",1993,47,"M","F",11108,"Y","O",8,"P","Y","M","N","L",29,55,"N"
"5dd7939c-8816-489d-bab9-b2ea83a0f2c2",659,26,"B","F",3295,"N","M",1,"C","N","L","N","L",3,60,"N"
"0149fead-d65d-48ee-b5d4-738cc2334694",950,29,"B","M",4751,"Y","M",6,"C","N","M","N","L",10,23,"N"
"c1237da7-bd9a-478f-9b3a-7b053c8884b6",2523,41,"M","F",12614,"Y","O",3,"P","N","H","Y","H",12,1,"Y"
"645352e1-123f-47a8-9bd9-bed60f221bee",602,42,"H","M",9769,"Y","O",8,"C","N","L","N","L",9,51,"N"
"defc12af-59c3-41c1-b369-6659591db747",502,27,"B","F",3593,"Y","O",3,"C","Y","L","N","L",30,27,"N"
"1902dc8e-c781-4cde-9c88-9681153ce510",161,21,"D","F",3639,"Y","O",4,"C","N","L","Y","L",23,48,"N"
"b6904a2f-bef4-43ff-b4d1-88b5bfaeb380",1763,45,"M","M",8813,"Y","O",8,"P","Y","H","Y","L",23,0,"Y"
"22249983-2369-4409-9542-00b30a59ade6",1019,59,"P","F",5094,"Y","M",1,"P","N","M","N","L",24,6,"N"
"1446ac56-5bb5-410e-a8b5-c044f097da11",890,54,"B","F",4450,"N","O",3,"P","N","H","Y","H",4,46,"N"
"95490680-d7b4-49fb-b44c-8d572f2b4183",2462,50,"M","F",12309,"Y","M",7,"P","Y","H","N","H",15,51,"Y"
"72cf45cd-c8f0-4682-aa19-3915e7fff07a",628,40,"M","F",10060,"Y","S",1,"P","Y","L","N","L",21,57,"N"
"eee8e147-474d-42c6-b07a-c20efa040774",38,33,"P","F",4988,"N","S",1,"C","N","M","N","L",17,6,"N"
"30adf3c5-d7de-40ff-a8c1-90364c65fbaa",164,20,"B","M",2644,"N","S",4,"C","N","L","N","L",23,8,"N"
"228b0628-3817-46d7-b0ea-35046b46f60d",378,41,"H","M",4219,"Y","S",1,"C","N","L","Y","L",5,7,"N"
"746c291d-6e2d-420b-9a83-c1f89f1e8d8c",34,40,"H","F",15568,"Y","S",1,"P","N","L","N","L",28,43,"N"
"d72e365d-579f-4c44-bd22-4c290658221c",57,38,"H","F",7404,"N","S",1,"C","N","M","Y","L",29,32,"N"
"6898b89f-2e55-4bc2-978e-4e770ec81b3b",102,25,"H","M",2846,"N","S",1,"P","N","L","N","L",29,22,"N"
"6800197a-cd0f-4e43-a24f-1638f7ff171e",497,39,"B","M",7900,"N","S",1,"P","N","L","N","L",19,2,"N"
"f29e6208-3f85-4947-afef-8ac29c1e8290",1128,39,"H","M",6215,"N","M",2,"C","N","M","Y","H",18,15,"N"
"3e98500c-447d-4174-bdce-43f10e1f244c",2164,51,"D","M",10820,"Y","M",1,"C","N","H","Y","H",6,18,"Y"
"987f6e26-9cab-4bfa-95d1-327c913bee3a",1885,58,"B","M",9425,"Y","M",5,"C","Y","H","N","H",3,43,"Y"
"ef79b0d5-64c7-4c26-80cf-46ecb6dc7c68",37,20,"M","M",1642,"Y","S",1,"C","N","L","N","H",4,33,"N"
"41dcf378-fb41-4313-ac2c-8518ce8b2d40",1801,52,"M","M",9006,"Y","S",1,"P","Y","H","Y","H",9,6,"Y"
"9344a817-f34d-4063-9d1c-b3f285ee5bdf",65,39,"B","F",7437,"N","O",3,"C","N","L","N","L",9,7,"N"
"e6ca49d3-742a-4f04-b8d0-aa24c753867d",685,31,"H","M",3614,"N","S",1,"C","N","L","N","H",5,47,"N"
"09ac8520-a493-41d6-8096-d8905c5d492a",665,30,"H","F",5861,"Y","S",1,"C","N","M","N","L",5,35,"N"
"6102e4fa-8141-4cd9-af5c-c4fed8df3094",1776,59,"M","M",8882,"Y","S",1,"P","Y","H","N","H",11,11,"Y"
"2b888997-f8de-4775-96bf-4179012891e1",277,29,"D","F",4044,"N","S",1,"C","N","L","N","L",10,54,"N"
"2d2745b7-2c8d-4a1e-b38f-a6ad7428c3ef",1647,40,"D","O",10361,"Y","S",1,"P","N","M","Y","L",28,38,"N"
"354b083a-faf4-4e13-85cc-fee8d614cbbf",61,36,"M","M",7686,"N","S",1,"C","N","L","N","L",27,37,"N"
"830f525c-7b7c-46e0-9428-a870afbf1cad",837,43,"D","M",13678,"Y","S",1,"C","N","L","N","L",29,48,"N"
"ed1cf95a-5bbd-4490-848e-9ea35145d0c1",646,38,"M","M",3522,"N","S",1,"C","Y","M","N","L",12,47,"N"
"1059fdbd-2ef2-43d2-bafe-13b818525b1b",237,40,"B","M",6073,"Y","S",1,"C","N","L","Y","L",26,30,"N"
"118a5722-cccb-4184-9388-71be89c37fe5",1036,58,"H","F",5179,"Y","O",4,"C","N","M","N","L",14,24,"N"
"a3b4c7ae-8a13-483c-ba75-30698da35959",3205,41,"B","F",16024,"Y","M",6,"C","Y","H","Y","H",7,7,"Y"
"1fe967f0-70cb-494b-bf7d-a30f6782d3e0",61,30,"H","M",5077,"Y","S",1,"C","N","L","N","L",20,18,"N"
"fbb0ffaf-0b23-4662-8d30-fb88fbb1fa95",286,26,"P","F",1428,"N","S",1,"C","Y","L","N","H",9,54,"N"
"f58cccbe-a19b-4295-9eb0-3b0d3e7eed6b",961,33,"D","F",5591,"Y","M",6,"C","Y","M","N","H",21,36,"N"
"023b2963-56a3-4746-b67d-90ef6c5a472c",530,40,"M","F",8269,"N","O",3,"C","N","M","N","L",14,13,"N"
"fe6148ec-a747-4495-adbd-005d025ae3af",1676,44,"B","F",8382,"Y","O",1,"P","Y","M","Y","H",19,11,"Y"
"0d8e50ee-add4-4ac8-aefe-a83b5cc1bfe8",1107,51,"D","F",5535,"N","M",5,"P","Y","H","N","H",17,29,"Y"
"77bac949-c46a-425b-ba0e-21b996f857b0",686,35,"M","M",6574,"N","M",4,"C","N","L","N","L",29,45,"N"
"c490adc2-40ad-4c69-a65d-0c3227635343",1949,53,"D","M",9746,"Y","S",1,"P","Y","M","Y","H",10,49,"Y"
"88b2f182-ce59-4d73-aaea-c8b31e0b1e80",867,42,"P","M",14081,"Y","S",1,"P","Y","L","N","L",11,41,"N"
"3a29e904-6ddf-4d5d-8563-9f118070901c",38,24,"P","M",2952,"N","O",2,"P","N","L","N","L",21,29,"N"
"7095d56e-ffa7-498e-868e-557dcd289ff8",1438,44,"B","M",14676,"Y","M",7,"P","Y","M","N","L",20,49,"N"
"c1df1ef4-2d5e-46ed-8e8d-f1079815200b",1128,36,"M","M",5642,"N","M",8,"P","N","M","N","H",24,54,"N"
"55742c75-06cc-4733-a199-4e63a77a69dc",56,26,"B","F",3303,"N","S",1,"P","N","L","N","L",9,49,"N"
"06cbde7c-f21a-4d2a-9487-ca1f1ea308f9",1101,48,"D","F",5504,"Y","O",6,"P","N","L","N","L",15,11,"N"
"e460b9b1-f6e1-4f05-a87e-a24aa7d734e2",1156,38,"P","M",5778,"Y","M",8,"P","Y","M","Y","L",7,17,"N"
"bbf7220f-ec4f-42fc-8646-641808b4d038",3093,54,"M","F",15466,"Y","S",1,"P","Y","M","Y","L",6,16,"Y"
"17308751-6090-4533-a693-e7f4cbfa0f80",352,43,"D","F",4444,"Y","O",4,"C","N","L","Y","L",9,51,"N"
"946db9b0-5b9f-4761-91a0-54bba197babd",221,25,"D","M",3087,"N","O",2,"P","N","L","N","L",12,49,"N"
"3af51c3b-2ae9-4bb2-8ec0-c8a4dc1ba7cb",90,38,"P","M",7416,"N","O",8,"C","N","L","N","L",22,5,"N"
"89a34b7c-de8c-470a-80bc-18ba2fcf165f",2826,48,"M","M",14128,"Y","S",1,"P","N","H","Y","H",8,32,"Y"
"6ccfbd30-e6a9-4c5c-a057-3bf1cdeca273",276,22,"M","M",3376,"N","O",4,"P","Y","L","N","L",23,6,"N"
"ba406cc3-d455-413a-b99f-2bfc0a124413",2092,54,"P","M",10460,"Y","M",2,"P","Y","H","Y","L",4,18,"Y"
"b8db1ae0-06f0-4031-ba05-54269fa46806",618,28,"B","M",3092,"N","M",8,"P","Y","H","N","H",2,2,"N"
"48093746-c40f-403f-a4aa-794ac6acbf01",599,44,"B","M",9852,"Y","O",3,"P","N","L","N","L",30,10,"N"
"eda2db24-a6cc-45a5-b137-2439ba2e903d",1787,45,"D","M",8934,"N","M",0,"P","N","M","Y","H",27,38,"Y"
"94433d80-5c06-4c3b-8c19-8d067f5d06d5",1956,57,"B","M",9781,"Y","S",1,"C","N","H","N","H",13,45,"Y"
"d014323b-f1d9-4927-bd1f-83aee3e72075",3206,44,"M","F",16029,"Y","S",1,"P","Y","H","Y","H",5,23,"Y"
"ef111e7b-f67e-46bd-ba37-70eff044dddf",2297,57,"D","F",11485,"Y","M",1,"P","N","M","Y","H",14,10,"Y"
"d220ea0e-7747-4ec4-a43f-dc2d61e015c4",2525,47,"M","F",12625,"Y","O",6,"P","Y","M","Y","H",10,21,"Y"
"2af12f36-f921-44a7-8a8a-a55607fb4f25",3041,55,"P","M",15207,"Y","S",1,"P","Y","H","Y","H",23,48,"Y"
"f764a620-ac90-4b16-9233-9845776ae454",1067,39,"P","M",6583,"N","M",0,"C","Y","M","Y","H",30,56,"N"
"a4d5fd73-4410-4335-8b05-e31d04a7457d",2307,44,"B","M",11537,"Y","M",0,"P","Y","H","Y","H",22,58,"Y"
"39033f08-2f69-4c0f-9721-008414f78410",1737,46,"P","F",8685,"Y","S",1,"C","N","H","Y","H",3,23,"Y"
"3270aad5-ba77-4360-9ad1-0a1af91e1e49",406,37,"P","F",6374,"N","S",1,"C","N","L","N","L",16,28,"N"
"0e5a65a2-53b3-418c-b783-1023fc68faa7",412,50,"B","F",6480,"Y","O",5,"C","N","L","N","L",26,37,"N"
"1a5194d9-3643-49de-9486-5078920ed4ac",107,21,"B","M",3519,"Y","S",1,"C","N","L","Y","L",9,14,"N"
"9f868bf9-9485-4a83-8ebe-752ad726faa4",295,21,"B","F",3389,"N","M",5,"P","N","L","N","L",9,25,"N"
"c59b8c9a-c19c-4730-8030-e5b52f3151c7",3250,56,"D","F",16250,"Y","M",3,"C","N","H","Y","H",13,19,"Y"
"64b1f09c-f3c0-4868-988e-e16ef76f6b58",445,39,"M","F",7084,"N","O",0,"P","N","L","N","L",6,28,"N"
"2608bc2e-7930-4bf8-b7b4-b0f8784e1f96",1132,54,"D","M",5659,"Y","S",1,"C","N","M","N","L",29,3,"N"
"a1895230-ebda-46bd-a7cd-390116d1f037",78,56,"B","M",8765,"Y","S",1,"P","N","L","N","L",18,54,"N"
"410afd4f-7d4e-41ff-a093-62f0e924132f",2398,52,"P","M",11991,"Y","O",1,"C","N","H","Y","H",23,26,"Y"
"2db30f66-c580-48f7-9cbe-fba4c31747a0",961,40,"D","M",15397,"N","O",8,"C","N","L","N","L",27,12,"N"
"7dcd6b6c-cbfa-48c3-9579-57bc7d21a5b9",491,34,"B","F",7524,"N","O",7,"C","Y","L","N","L",5,25,"N"
"8a706ea6-4f53-45f9-bd67-2443f89983ca",497,37,"B","F",7799,"N","S",1,"P","N","L","N","L",10,55,"N"
"e69b8b15-fd60-4419-9c63-dc810c22a255",1972,42,"P","M",9858,"N","S",1,"P","Y","H","Y","L",24,8,"Y"
"f4ba6505-0ef2-4f82-a7ab-f4e386c26162",1743,57,"H","M",8716,"N","O",0,"P","N","M","Y","H",9,41,"Y"
"fa9581c5-31f1-4105-b100-3c9f5411f3f9",861,37,"P","M",4396,"N","O",2,"C","Y","M","N","L",28,9,"N"
"9fb728e1-e91e-4144-b32e-e2b38f24e12c",209,20,"H","F",2710,"N","S",1,"P","N","L","N","L",14,59,"N"
"7d31648d-4002-4761-80ba-dfe6962aa527",1084,43,"M","F",15408,"Y","M",4,"P","N","M","N","L",7,49,"N"
"812530c3-1d19-4b41-85b9-ad5f2cd4d8af",302,30,"B","F",4459,"N","O",1,"C","N","L","N","L",11,54,"N"
"a50af1ec-abab-4ea5-935a-9ba211f23193",1051,35,"B","F",7054,"N","M",3,"C","Y","M","N","H",4,7,"N"
"c120b9a3-9c3f-46c9-b453-9fc6e35741e1",71,46,"M","F",9927,"Y","S",1,"C","N","M","Y","L",25,18,"N"
"c4746a3e-15d4-4f32-9f91-18e4276331b0",41,47,"H","M",12824,"Y","O",5,"P","N","M","Y","L",7,16,"N"
"fe895ba7-8df2-4351-88ec-29d4e8d80fb1",2037,42,"P","F",10185,"N","O",8,"P","Y","M","Y","L",29,49,"Y"
"e33eef91-7dfb-484c-a66c-da3b75875751",293,25,"P","M",4090,"Y","S",1,"C","Y","L","N","L",26,41,"N"
"f1cb8f77-86d2-4261-9775-14a158b66f1a",2947,53,"D","F",14734,"Y","M",7,"P","N","H","Y","H",15,24,"Y"
"c13e202f-8b48-452f-8095-e9edcd0a1768",2663,41,"B","F",13314,"Y","M",5,"C","Y","H","Y","L",2,5,"Y"
"e9ff58f7-2c66-40a6-a9f3-30df95589611",1630,48,"P","M",8148,"N","S",1,"P","Y","M","Y","H",15,17,"Y"
"2455932f-ae10-4e3a-b812-80bd8ba709c7",1012,46,"D","F",5060,"Y","S",1,"P","N","M","Y","L",24,13,"N"
"1c1c2a18-b0ac-475f-ab92-f39203269caa",316,29,"H","F",4553,"Y","S",3,"C","N","L","Y","L",10,11,"N"
"5183178e-38c0-44a3-89d7-73168341aca6",2251,56,"B","F",11253,"Y","M",0,"C","Y","H","Y","H",9,9,"Y"
"380a47e6-5a36-4dc1-84a1-e420ad08dfb9",389,37,"M","M",6099,"N","S",1,"P","Y","L","N","L",25,1,"N"
"20ea099d-5222-452c-8193-0fc6f48bda28",36,27,"M","M",8771,"Y","S",1,"C","N","L","N","L",15,2,"N"
"f1b1cd17-71c4-44fb-aa90-a11ed15ac488",1206,40,"M","M",8056,"N","S",1,"C","Y","M","Y","L",5,23,"N"
"ad0528d4-56f9-4b3f-b1dc-fd9531d3773b",946,38,"B","F",7468,"N","S",1,"P","Y","L","Y","H",27,21,"N"
"267d0cdb-50eb-43ab-b430-ec0e95334982",1194,51,"D","M",5971,"Y","O",4,"P","N","M","Y","L",4,13,"N"
"f33cb821-9b2c-4f9e-8aa2-6f59f87603d9",985,31,"M","M",5854,"Y","S",1,"C","N","M","Y","H",28,2,"N"
"0efc19a7-72fa-43dc-b045-a44a0b04b7ec",252,41,"B","F",4495,"Y","S",1,"C","N","L","N","L",23,48,"N"
"25a16ac7-bca9-4224-a45c-5cb5fec78c6b",885,55,"D","F",4423,"Y","O",6,"P","N","M","N","L",9,8,"N"
"c47003e8-f4de-479b-b993-a9f3c16884ec",282,23,"M","M",3833,"N","S",1,"C","Y","L","N","H",21,40,"N"
"b222784f-0579-465f-8ba4-73b2bc84ea62",1808,42,"D","M",9038,"Y","O",0,"C","N","H","Y","H",27,5,"Y"
"79f89549-7e01-4224-b44f-03974e0ee974",2159,52,"P","M",10794,"Y","O",2,"C","N","H","Y","H",14,44,"Y"
"d5528508-16ef-452f-b709-4428f54189a0",224,21,"B","M",2954,"N","O",7,"C","Y","L","N","L",26,15,"N"
"5b5ec003-e300-495b-9e2e-19801db3bcbc",3369,52,"B","F",16846,"Y","M",4,"C","Y","H","Y","H",5,14,"Y"
"cb969d8d-126c-48a8-a780-035b015d344b",787,36,"B","M",6126,"N","S",1,"C","N","L","N","L",24,34,"N"
"ff82d50d-9734-41a3-b53c-798fa11db1d3",121,20,"D","M",1209,"N","O",7,"P","N","L","N","H",7,48,"N"
"7948c364-f67c-4392-beb7-2883fd97dee2",136,21,"H","F",3120,"N","S",2,"C","Y","L","N","L",10,25,"N"
"1d3085ae-52dc-413b-ba81-d8dabd829008",396,35,"P","F",5568,"Y","S",2,"C","N","L","N","L",28,47,"N"
"dfe22684-1bbc-4537-94ce-8b4b3d42125d",2026,42,"P","M",10129,"Y","M",3,"P","N","M","Y","H",28,55,"Y"
"0f33bbed-37e7-4ba4-863a-6f4a6f01672b",248,51,"B","F",4755,"Y","S",2,"C","N","L","Y","L",17,46,"N"
"7df8577a-5f09-4390-ae7d-05fd6798c9c1",2168,53,"B","M",10841,"Y","O",0,"P","Y","H","Y","H",29,0,"Y"
"bc7b19ed-4b07-4c60-a67d-4cb73aee6874",2218,49,"M","M",11091,"Y","M",0,"C","N","M","Y","H",10,0,"Y"
"facd463f-1f0a-4bba-994a-9a9f215cf380",1462,56,"P","M",7311,"Y","M",4,"P","Y","M","Y","L",5,55,"Y"
"0ef36655-92b5-408e-9719-c617e65242dc",657,39,"B","M",4287,"Y","O",5,"C","N","L","Y","L",14,44,"N"
"8b1135a7-8967-44be-8ec7-8c321543995c",2163,53,"B","M",10813,"Y","M",1,"P","N","H","Y","H",8,24,"Y"
"87f52398-a5a1-4150-b4f4-87a92f427ba0",81,60,"M","M",12381,"Y","S",5,"C","N","L","N","L",19,57,"N"
"fdd39da6-f036-4873-8f29-8ea7115bfbec",2628,42,"H","F",13139,"Y","O",7,"P","Y","H","Y","L",9,55,"Y"
"7fc84c92-7d66-4f61-af28-ec2af5928bbc",567,36,"B","M",4694,"N","S",1,"C","N","L","N","L",2,24,"N"
"c90aa543-a4ef-4619-a4a1-2194110b0e96",2565,59,"M","M",12824,"Y","M",0,"P","Y","M","Y","H",21,3,"Y"
"7281275d-995a-481b-b777-32657275a28e",427,28,"D","M",3831,"N","S",8,"C","Y","L","N","L",12,8,"N"
"9a7d8606-d99f-4bb6-81df-773f0be09a0b",2660,41,"B","F",14301,"Y","S",1,"P","N","H","N","H",2,38,"Y"
"19d16628-8327-4db9-8029-93518a317a3d",887,52,"H","M",4435,"N","M",7,"P","N","H","N","H",29,33,"N"
"1a6694ea-17b7-4c98-96bd-2ddc22ab61e4",170,22,"D","F",4127,"Y","S",0,"C","N","L","N","L",5,2,"N"
"77a7b8bf-a18e-4254-a891-a9b60685346c",2792,59,"P","F",13961,"Y","M",8,"P","Y","H","Y","H",16,6,"Y"
"3eb92dc3-0d85-4b57-b345-e381f4940720",544,43,"B","M",8889,"Y","S",1,"C","Y","L","N","L",24,46,"N"
"0ea9b8ef-d70f-4aed-b84e-8176fa0bc590",375,39,"D","M",6237,"Y","O",5,"C","N","L","Y","L",8,25,"N"
"68ee17b8-80b9-4427-b4db-368e87f066c3",255,29,"D","M",3734,"N","O",7,"C","N","L","N","L",26,60,"N"
"73b8abd0-c1c8-4a33-a9af-52d4f2903d46",2601,53,"P","F",13006,"Y","O",2,"P","N","H","Y","H",30,2,"Y"
"bd9b644f-bb5d-4b4e-b7e2-877a17778747",987,36,"P","M",7683,"N","O",5,"P","N","L","Y","H",16,25,"N"
"dea95e82-39c9-4992-87b8-c1b045cfff63",3143,42,"B","F",15716,"Y","S",1,"P","N","H","Y","H",25,30,"Y"
"8a1861fe-fda1-4e6f-99ba-e555f824b8fa",959,43,"B","M",15657,"Y","O",7,"C","N","L","N","L",16,24,"N"
"c84e5efe-6965-4b13-9fab-fc3d531ee44b",2611,48,"H","M",13057,"Y","O",7,"P","N","M","Y","H",9,15,"Y"
"6c2e5264-bb95-4ef6-8e09-b37e84463d9a",2844,53,"B","M",14219,"Y","O",2,"P","N","H","Y","H",22,22,"Y"
"b939d6a9-0e69-4717-8b0e-f0e2dca11293",3205,48,"M","M",16024,"Y","M",8,"C","Y","L","Y","H",3,6,"Y"
"8b8d11f2-8a33-4cf5-9dd9-0592fd9617a3",44,40,"P","F",14918,"Y","S",4,"P","N","L","N","L",15,26,"N"
"356ad1e6-a970-47ec-ba2f-696fa2537c56",2058,47,"M","F",10291,"Y","M",1,"P","N","H","Y","H",10,28,"Y"
"211a08c8-6ce2-4729-9714-02f9aad44415",1107,50,"P","F",5534,"Y","O",5,"P","N","M","N","L",15,23,"N"
"345434c9-2f5a-436b-af10-b6d9d42270d3",361,37,"P","M",5665,"N","S",1,"C","N","L","N","L",24,6,"N"
"5f69bab1-760b-4f9e-a6cb-8e9cbf8457ed",668,45,"H","F",11050,"Y","O",1,"P","N","L","N","L",12,44,"N"
"2d8fe597-9053-4de6-96d7-b044cc68f78e",2510,50,"D","M",12550,"Y","O",7,"P","Y","H","Y","H",8,35,"Y"
"ff26d747-164c-40dd-8383-a3e74dee2ffe",2749,51,"P","M",13743,"Y","S",1,"P","Y","H","Y","L",6,7,"Y"
"2382d0e2-69f9-4892-a397-e22a6b3bf328",110,25,"B","F",3588,"Y","O",1,"C","N","L","Y","L",22,45,"N"
"af71a567-96ac-44e1-a1f0-da74414de837",1341,33,"P","M",6705,"N","M",4,"P","Y","M","N","H",22,46,"N"
"f8d4a494-73f3-416c-aabe-b67240f63a06",594,29,"D","M",3614,"Y","S",1,"C","Y","L","N","H",2,58,"N"
"710c21d2-203f-4ab7-b957-176a769a40e8",238,20,"P","M",3838,"N","S",4,"P","Y","L","N","L",23,43,"N"
"ddbd15e1-cb57-47ee-91b2-9bba2a16533a",738,29,"M","M",3690,"Y","M",3,"C","Y","L","N","L",6,40,"N"
"69b86edf-aee7-4416-b034-8a4c10773124",715,36,"M","M",6913,"N","M",5,"C","N","L","N","L",4,60,"N"
"393cdfa0-acad-406f-b5f6-1a6edd12f7c3",139,21,"B","O",3682,"N","O",7,"P","Y","L","N","L",2,4,"N"
"49861709-1093-42e8-99e8-3d20c9445467",393,31,"D","F",5101,"N","S",6,"C","N","L","N","L",4,17,"N"
"a40fc6f5-7293-4ea4-8d69-0cdd125c51fe",616,31,"B","M",4592,"N","S",1,"P","Y","L","N","H",13,58,"N"
"f1e47701-f2ae-4f34-8ce5-e55a27d1d965",695,34,"B","M",3787,"N","S",1,"C","Y","M","N","L",26,41,"N"
"6b7d99f6-c4eb-4529-9d61-ec10341ccaaf",53,58,"D","F",11882,"Y","S",1,"C","N","L","N","L",18,52,"N"
"17a866a5-dcf3-4e59-8aca-3ad91755d9bc",350,42,"M","F",9597,"Y","O",4,"C","N","L","N","L",15,46,"N"
"844ff76d-63e5-41a0-80a1-d54de0771a1e",1879,48,"D","F",9395,"Y","M",8,"C","Y","H","Y","H",24,19,"Y"
